source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
662769911119972224,129.04110693360522,0.21200053,19.287895667144543,0.16716811,5.275923002476517,0.2995343,17.613752,-35.10765110776404,0.2827147,-14.01041516988544,0.18490379,18.93798,20.7295,17.618767,3.110733,1.7915192,1.3192139,444.97684,,,0.9958723,0.24117799,0.18334919,205.926687991004,31.416564120161265,1,0.500265094575418,True
662775266942252544,129.06714312878788,0.12628739,19.37789717254529,0.089930326,5.433353682941729,0.16750997,32.436,-37.13512473162129,0.14290284,-13.621271592692498,0.10332052,17.799248,19.657413,16.500154,3.157259,1.8581657,1.2990932,634.76935,,,1.128096,0.49131906,2.8663294,205.83807522631992,31.47123116048795,1,0.7159592032711666,True
662828838071658880,128.07427079745554,0.06893531,19.54702242157046,0.047111552,5.1885900476614575,0.08047726,64.47275,-33.88682487163601,0.07841982,-12.322321239914992,0.057882316,16.849195,18.495766,15.619448,2.876318,1.6465702,1.2297478,1155.9186,,,1.1486673,0.41754577,7.8309216,205.26886282588296,30.654393528389026,1,0.3998126192181991,True
659689109602230272,129.87779287355113,0.12631352,18.94809914502876,0.07547596,5.151487351903919,0.14597827,35.289413,-36.24103162771522,0.15072744,-12.213156844404448,0.09805944,17.823036,19.497833,16.541006,2.9568272,1.674797,1.2820301,729.8834,,,1.0021971,0.0,0.0,206.6286270440997,32.03620385796128,1,0.453242349146097,True
659768102641215744,129.20189401980068,0.016138481,19.257354323596,0.011895776,5.4452335641086504,0.019302392,282.1015,-35.5499906649718,0.019806564,-13.427665280618918,0.013976061,13.364043,14.070278,12.548702,1.5215759,0.70623493,0.815341,3516.849,34.735218,1.5831032,0.97753936,0.0,0.0,206.0229067576861,31.547849025855864,1,0.8406931318569851,True
659774394768991744,129.20380462259396,0.035895362,19.3164216600242,0.02592577,5.530746978513441,0.045134395,122.53951,-37.11989538642942,0.04497583,-13.50137247486235,0.031446345,15.46221,16.768456,14.32866,2.4397955,1.3062458,1.1335497,1080.7388,,,1.0932552,0.047123026,0.2969313,205.9587687757936,31.570329200084597,1,0.6134204890809549,True
664281018054115968,129.35978700892892,0.015077978,19.486839995076092,0.009076991,5.466462396320497,0.017696457,308.9015,-35.53129449717959,0.018530149,-12.9235635555704,0.011788168,13.357078,14.055389,12.551774,1.5036154,0.6983118,0.8053036,2938.9927,35.874924,1.8870666,0.9669587,0.0,1.1904544e-15,205.8318910776971,31.767882577692873,1,0.8049486355116449,True
664301427738676992,129.35191242665576,0.109641425,19.786599986512822,0.06776742,5.556016101804902,0.12956169,42.88317,-35.22236532710657,0.117176354,-13.978053059751904,0.084088445,17.456736,19.145935,16.191338,2.9545975,1.6891994,1.265398,918.2753,,,1.0182903,0.0,0.0,205.49818272214748,31.865360280813245,1,0.47187584357279555,True
664305890208150528,129.25879898471376,0.4396002,19.868654645426847,0.25607765,5.127594910392578,0.51008517,10.052429,-36.73854986129311,0.5447876,-13.876878846824733,0.32564098,19.697655,21.180525,18.271927,2.908598,1.4828701,1.4257278,258.9837,,,0.96893185,0.7131354,0.57379705,205.37184079128124,31.811644828884624,1,0.3270398918304868,True
664311250327154432,129.4553282968979,0.22008418,19.962833766145604,0.12382841,5.246306468516397,0.2545649,20.608915,-36.519571251065834,0.24805541,-13.32173012897219,0.15981905,18.592566,20.028257,17.252598,2.7756596,1.4356918,1.3399677,400.9522,,,0.977863,0.0,0.0,205.34298620650253,32.01758629433766,1,0.48969533329621856,True
664311392062657920,129.4668640342527,0.020225706,19.987124790961698,0.013251505,5.388621113517358,0.024023948,224.30206,-36.34355135014188,0.024266494,-13.077526876364503,0.017278492,11.098359,11.43594,10.604079,0.83186054,0.33758068,0.49427986,1300.2925,34.080593,0.5471294,0.96969515,0.11171803,15.333084,205.32050327780703,32.03614095662435,1,0.8743229666630999,True
